GeoBg2010,_NAME_,_LABEL_,births_age_group_1,agegroup_1,agegroup_2,agegroup_3,agegroup_4
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,3
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,2,4
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,2,9,201,5
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,1,22,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,7,26
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,1,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 23.02, block group 1",Births_total,Total births,11,0,0,0,0
"DC Tract 24, block group 1",Births_total,Total births,13,4,1,59,4
"DC Tract 24, block group 1",Births_total,Total births,13,1,0,22,1
"DC Tract 24, block group 1",Births_total,Total births,13,0,0,0,0
"DC Tract 24, block group 1",Births_total,Total births,13,1,0,42,1
"DC Tract 24, block group 1",Births_total,Total births,13,0,0,0,0
"DC Tract 24, block group 1",Births_total,Total births,13,2,7,11,0
"DC Tract 24, block group 1",Births_total,Total births,13,1,0,1,0
"DC Tract 24, block group 1",Births_total,Total births,13,1,1,33,4
"DC Tract 24, block group 1",Births_total,Total births,13,0,2,21,0
"DC Tract 24, block group 2",Births_total,Total births,16,0,0,15,0
"DC Tract 24, block group 2",Births_total,Total births,16,0,2,6,0
"DC Tract 24, block group 2",Births_total,Total births,16,0,1,6,0
"DC Tract 24, block group 2",Births_total,Total births,16,0,0,0,0
"DC Tract 24, block group 2",Births_total,Total births,16,2,1,14,0
"DC Tract 24, block group 2",Births_total,Total births,16,0,2,5,0
"DC Tract 24, block group 2",Births_total,Total births,16,1,0,6,0
"DC Tract 24, block group 2",Births_total,Total births,16,2,0,13,1
"DC Tract 24, block group 2",Births_total,Total births,16,0,0,2,0
"DC Tract 24, block group 2",Births_total,Total births,16,0,1,16,1
"DC Tract 24, block group 2",Births_total,Total births,16,1,1,11,1
"DC Tract 24, block group 2",Births_total,Total births,16,0,2,12,0
"DC Tract 24, block group 2",Births_total,Total births,16,0,0,0,0
"DC Tract 24, block group 2",Births_total,Total births,16,0,0,0,0
"DC Tract 24, block group 2",Births_total,Total births,16,0,8,20,2
"DC Tract 24, block group 2",Births_total,Total births,16,0,0,6,3
"DC Tract 24, block group 2",Births_total,Total births,16,0,0,0,0
"DC Tract 24, block group 2",Births_total,Total births,16,0,0,1,0
"DC Tract 24, block group 2",Births_total,Total births,16,10,4,36,0
"DC Tract 24, block group 3",Births_total,Total births,18,0,1,20,2
"DC Tract 24, block group 3",Births_total,Total births,18,2,1,41,0
"DC Tract 24, block group 3",Births_total,Total births,18,0,0,5,1
"DC Tract 24, block group 3",Births_total,Total births,18,0,0,12,0
"DC Tract 24, block group 3",Births_total,Total births,18,7,2,35,1
"DC Tract 24, block group 3",Births_total,Total births,18,0,2,10,0
"DC Tract 24, block group 3",Births_total,Total births,18,0,0,0,0
"DC Tract 24, block group 3",Births_total,Total births,18,0,0,0,0
"DC Tract 24, block group 4",Births_total,Total births,15,3,0,12,0
"DC Tract 24, block group 4",Births_total,Total births,15,2,1,29,1
"DC Tract 24, block group 4",Births_total,Total births,15,0,0,0,0
"DC Tract 24, block group 4",Births_total,Total births,15,5,5,48,0
"DC Tract 24, block group 4",Births_total,Total births,15,0,2,6,0
"DC Tract 24, block group 4",Births_total,Total births,15,1,3,12,0
"DC Tract 24, block group 4",Births_total,Total births,15,0,0,6,0
"DC Tract 24, block group 4",Births_total,Total births,15,0,0,36,3
"DC Tract 24, block group 4",Births_total,Total births,15,0,0,13,1
"DC Tract 24, block group 4",Births_total,Total births,15,1,0,26,0
"DC Tract 25.01, block group 1",Births_total,Total births,18,2,4,37,0
"DC Tract 25.01, block group 1",Births_total,Total births,18,1,0,4,1
"DC Tract 25.01, block group 1",Births_total,Total births,18,4,0,34,0
"DC Tract 25.01, block group 1",Births_total,Total births,18,2,0,21,0
"DC Tract 25.01, block group 1",Births_total,Total births,18,0,0,0,0
"DC Tract 25.01, block group 1",Births_total,Total births,18,0,0,0,0
"DC Tract 25.01, block group 1",Births_total,Total births,18,4,1,12,2
"DC Tract 25.01, block group 1",Births_total,Total births,18,0,0,1,0
"DC Tract 25.01, block group 1",Births_total,Total births,18,0,0,0,0
"DC Tract 25.01, block group 1",Births_total,Total births,18,0,0,0,0
"DC Tract 25.01, block group 1",Births_total,Total births,18,1,0,6,0
"DC Tract 25.01, block group 1",Births_total,Total births,18,1,2,14,0
"DC Tract 25.01, block group 1",Births_total,Total births,18,0,0,0,0
"DC Tract 25.01, block group 2",Births_total,Total births,22,0,0,27,1
"DC Tract 25.01, block group 2",Births_total,Total births,22,1,5,17,1
"DC Tract 25.01, block group 2",Births_total,Total births,22,3,1,8,0
"DC Tract 25.01, block group 2",Births_total,Total births,22,1,1,5,1
"DC Tract 25.01, block group 2",Births_total,Total births,22,1,1,39,1
"DC Tract 25.01, block group 2",Births_total,Total births,22,1,5,33,0
"DC Tract 25.01, block group 2",Births_total,Total births,22,3,5,41,0
"DC Tract 25.01, block group 2",Births_total,Total births,22,3,2,19,0
"DC Tract 25.01, block group 2",Births_total,Total births,22,2,3,23,1
"DC Tract 25.01, block group 2",Births_total,Total births,22,5,5,29,0
"DC Tract 25.01, block group 2",Births_total,Total births,22,0,3,41,0
"DC Tract 25.01, block group 2",Births_total,Total births,22,6,2,27,2
"DC Tract 25.01, block group 2",Births_total,Total births,22,6,12,58,3
"DC Tract 25.01, block group 2",Births_total,Total births,22,0,0,5,0
"DC Tract 25.01, block group 2",Births_total,Total births,22,0,0,0,0
"DC Tract 25.02, block group 1",Births_total,Total births,21,0,0,11,1
"DC Tract 25.02, block group 1",Births_total,Total births,21,0,0,0,0
"DC Tract 25.02, block group 1",Births_total,Total births,21,2,0,39,3
"DC Tract 25.02, block group 1",Births_total,Total births,21,0,0,3,0
"DC Tract 25.02, block group 1",Births_total,Total births,21,4,1,50,0
"DC Tract 25.02, block group 1",Births_total,Total births,21,4,8,40,0
"DC Tract 25.02, block group 2",Births_total,Total births,30,6,2,67,3
"DC Tract 25.02, block group 2",Births_total,Total births,30,1,0,21,2
"DC Tract 25.02, block group 2",Births_total,Total births,30,2,0,15,0
"DC Tract 25.02, block group 2",Births_total,Total births,30,0,0,0,0
"DC Tract 25.02, block group 2",Births_total,Total births,30,3,2,27,0
"DC Tract 25.02, block group 2",Births_total,Total births,30,2,5,25,0
"DC Tract 25.02, block group 2",Births_total,Total births,30,3,0,83,0
"DC Tract 25.02, block group 2",Births_total,Total births,30,0,3,17,1
"DC Tract 25.02, block group 2",Births_total,Total births,30,4,2,21,0
"DC Tract 25.02, block group 2",Births_total,Total births,30,6,4,44,2
"DC Tract 25.02, block group 3",Births_total,Total births,44,3,1,30,0
"DC Tract 25.02, block group 3",Births_total,Total births,44,3,4,68,5
"DC Tract 25.02, block group 3",Births_total,Total births,44,18,10,115,2
"DC Tract 25.02, block group 3",Births_total,Total births,44,4,1,65,1
"DC Tract 25.02, block group 3",Births_total,Total births,44,7,2,62,1
"DC Tract 25.02, block group 3",Births_total,Total births,44,0,0,0,0
"DC Tract 25.02, block group 4",Births_total,Total births,37,11,18,88,3
"DC Tract 25.02, block group 4",Births_total,Total births,37,2,4,41,0
"DC Tract 25.02, block group 4",Births_total,Total births,37,19,22,213,11
"DC Tract 25.02, block group 4",Births_total,Total births,37,0,0,0,0
"DC Tract 25.02, block group 4",Births_total,Total births,37,12,7,99,2
"DC Tract 26, block group 1",Births_total,Total births,16,0,2,7,0
"DC Tract 26, block group 1",Births_total,Total births,16,1,6,32,3
"DC Tract 26, block group 1",Births_total,Total births,16,5,1,21,0
"DC Tract 26, block group 1",Births_total,Total births,16,1,5,16,3
"DC Tract 26, block group 1",Births_total,Total births,16,3,5,132,13
"DC Tract 26, block group 1",Births_total,Total births,16,6,2,14,2
"DC Tract 26, block group 1",Births_total,Total births,16,2,5,20,7
"DC Tract 26, block group 1",Births_total,Total births,16,3,1,4,1
"DC Tract 26, block group 1",Births_total,Total births,16,1,3,21,5
"DC Tract 26, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 26, block group 1",Births_total,Total births,16,0,1,16,8
"DC Tract 26, block group 1",Births_total,Total births,16,2,3,12,7
"DC Tract 26, block group 1",Births_total,Total births,16,2,3,19,4
"DC Tract 26, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 26, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 26, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 26, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 26, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 26, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 26, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 26, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 26, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 26, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 26, block group 1",Births_total,Total births,16,0,0,5,0
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 26, block group 2",Births_total,Total births,13,0,2,39,3
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,2,1
"DC Tract 26, block group 2",Births_total,Total births,13,2,2,18,1
"DC Tract 26, block group 2",Births_total,Total births,13,1,1,5,0
"DC Tract 26, block group 2",Births_total,Total births,13,1,4,20,3
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 26, block group 2",Births_total,Total births,13,0,2,10,2
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 26, block group 2",Births_total,Total births,13,4,5,33,4
"DC Tract 26, block group 2",Births_total,Total births,13,3,0,18,3
"DC Tract 26, block group 2",Births_total,Total births,13,2,1,18,0
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 26, block group 2",Births_total,Total births,13,0,4,24,3
"DC Tract 26, block group 2",Births_total,Total births,13,0,1,11,0
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,3,1
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,7,1
"DC Tract 26, block group 2",Births_total,Total births,13,0,1,15,3
"DC Tract 26, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 26, block group 2",Births_total,Total births,13,3,6,37,8
"DC Tract 26, block group 2",Births_total,Total births,13,1,2,24,1
"DC Tract 26, block group 2",Births_total,Total births,13,2,5,12,4
"DC Tract 26, block group 2",Births_total,Total births,13,1,4,24,7
"DC Tract 26, block group 2",Births_total,Total births,13,0,3,9,1
"DC Tract 26, block group 2",Births_total,Total births,13,1,7,32,3
"DC Tract 27.01, block group 1",Births_total,Total births,5,14,3,161,4
"DC Tract 27.01, block group 1",Births_total,Total births,5,0,1,26,2
"DC Tract 27.01, block group 1",Births_total,Total births,5,3,1,158,16
"DC Tract 27.01, block group 2",Births_total,Total births,28,3,5,54,0
"DC Tract 27.01, block group 2",Births_total,Total births,28,4,4,43,5
"DC Tract 27.01, block group 2",Births_total,Total births,28,5,7,134,8
"DC Tract 27.01, block group 2",Births_total,Total births,28,12,13,187,13
"DC Tract 27.01, block group 2",Births_total,Total births,28,6,4,139,10
"DC Tract 27.01, block group 2",Births_total,Total births,28,2,6,69,6
"DC Tract 27.01, block group 2",Births_total,Total births,28,8,5,287,7
"DC Tract 27.01, block group 2",Births_total,Total births,28,0,0,0,0
"DC Tract 27.01, block group 3",Births_total,Total births,15,27,33,290,22
"DC Tract 27.01, block group 3",Births_total,Total births,15,12,14,155,10
"DC Tract 27.01, block group 3",Births_total,Total births,15,8,11,92,12
"DC Tract 27.01, block group 4",Births_total,Total births,17,32,37,595,43
"DC Tract 27.02, block group 1",Births_total,Total births,30,6,6,349,6
"DC Tract 27.02, block group 1",Births_total,Total births,30,0,0,0,0
"DC Tract 27.02, block group 1",Births_total,Total births,30,0,0,0,0
"DC Tract 27.02, block group 1",Births_total,Total births,30,0,0,0,0
"DC Tract 27.02, block group 1",Births_total,Total births,30,7,27,209,7
"DC Tract 27.02, block group 1",Births_total,Total births,30,1,2,76,3
"DC Tract 27.02, block group 1",Births_total,Total births,30,1,7,75,0
"DC Tract 27.02, block group 2",Births_total,Total births,40,9,7,196,12
"DC Tract 27.02, block group 2",Births_total,Total births,40,11,12,235,7
"DC Tract 27.02, block group 2",Births_total,Total births,40,12,21,152,6
"DC Tract 27.02, block group 2",Births_total,Total births,40,6,9,105,5
"DC Tract 27.02, block group 2",Births_total,Total births,40,9,1,133,7
"DC Tract 27.02, block group 2",Births_total,Total births,40,21,15,185,11
"DC Tract 27.02, block group 2",Births_total,Total births,40,13,9,130,11
"DC Tract 27.02, block group 2",Births_total,Total births,40,13,4,114,16
"DC Tract 27.02, block group 2",Births_total,Total births,40,2,2,88,10
"DC Tract 27.02, block group 3",Births_total,Total births,20,7,17,142,6
"DC Tract 27.02, block group 3",Births_total,Total births,20,8,11,103,7
"DC Tract 27.02, block group 3",Births_total,Total births,20,1,2,90,5
"DC Tract 27.02, block group 3",Births_total,Total births,20,0,0,0,0
"DC Tract 27.02, block group 3",Births_total,Total births,20,0,0,0,0
"DC Tract 27.02, block group 3",Births_total,Total births,20,0,0,0,0
"DC Tract 27.02, block group 3",Births_total,Total births,20,0,0,0,0
"DC Tract 27.02, block group 3",Births_total,Total births,20,16,21,133,8
"DC Tract 27.02, block group 3",Births_total,Total births,20,14,16,175,6
"DC Tract 27.02, block group 3",Births_total,Total births,20,8,16,96,3
"DC Tract 27.02, block group 3",Births_total,Total births,20,5,7,122,13
"DC Tract 27.02, block group 3",Births_total,Total births,20,0,0,0,0
"DC Tract 27.02, block group 3",Births_total,Total births,20,0,0,0,0
"DC Tract 27.02, block group 3",Births_total,Total births,20,0,0,0,0
"DC Tract 27.02, block group 3",Births_total,Total births,20,0,0,0,0
"DC Tract 27.02, block group 3",Births_total,Total births,20,0,0,0,0
"DC Tract 27.02, block group 3",Births_total,Total births,20,0,0,0,0
"DC Tract 27.02, block group 3",Births_total,Total births,20,0,0,0,0
"DC Tract 27.02, block group 3",Births_total,Total births,20,0,0,0,0
"DC Tract 27.02, block group 3",Births_total,Total births,20,0,0,0,0
"DC Tract 27.02, block group 3",Births_total,Total births,20,0,0,0,0
"DC Tract 28.01, block group 1",Births_total,Total births,19,0,0,0,0
"DC Tract 28.01, block group 1",Births_total,Total births,19,3,0,54,5
"DC Tract 28.01, block group 1",Births_total,Total births,19,0,0,8,0
"DC Tract 28.01, block group 1",Births_total,Total births,19,9,4,503,11
"DC Tract 28.01, block group 2",Births_total,Total births,62,2,1,19,0
"DC Tract 28.01, block group 2",Births_total,Total births,62,8,1,64,1
"DC Tract 28.01, block group 2",Births_total,Total births,62,21,18,151,4
"DC Tract 28.01, block group 2",Births_total,Total births,62,3,2,55,1
"DC Tract 28.01, block group 2",Births_total,Total births,62,0,3,48,2
"DC Tract 28.01, block group 2",Births_total,Total births,62,17,10,101,3
"DC Tract 28.01, block group 2",Births_total,Total births,62,3,3,52,0
"DC Tract 28.01, block group 2",Births_total,Total births,62,4,1,44,2
"DC Tract 28.02, block group 1",Births_total,Total births,40,7,8,350,6
"DC Tract 28.02, block group 1",Births_total,Total births,40,13,25,218,5
"DC Tract 28.02, block group 1",Births_total,Total births,40,10,9,87,9
"DC Tract 28.02, block group 1",Births_total,Total births,40,4,3,58,0
"DC Tract 28.02, block group 1",Births_total,Total births,40,15,19,175,6
"DC Tract 28.02, block group 1",Births_total,Total births,40,1,2,8,0
"DC Tract 28.02, block group 1",Births_total,Total births,40,0,0,0,0
"DC Tract 28.02, block group 2",Births_total,Total births,34,12,10,247,4
"DC Tract 28.02, block group 2",Births_total,Total births,34,18,24,239,7
"DC Tract 28.02, block group 2",Births_total,Total births,34,5,2,86,29
